customer_id,age,gender,country,annual_income,total_spend,num_orders,avg_order_value,preferred_category,acquisition_channel,payment_method,device_type,customer_segment,satisfaction_score,days_since_last_order,churn_risk,loyalty_points,email_open_rate,return_rate,referral_count,account_age_days,avg_session_duration_sec,pages_per_session,cart_abandonment_rate,discount_usage_rate,reviews_submitted,wishlist_items,mobile_app_user,newsletter_subscriber,region
ECO-01305,18,Female,South Korea,42322,4219,11,383.55,Toys & Games,Referral,Credit Card,Smart TV,Potential Loyalist,4.0,22,0,236,0.116,0.227,1,2160,170.0,6,0.425,0.311,2,6,0,0,Asia Pacific
ECO-01306,20,Male,France,45739,3260,9,362.22,Electronics,Social Media,Wallet,Desktop,Potential Loyalist,4.0,18,0,5253,0.309,0.088,4,985,30.0,7,0.706,0.574,1,2,0,1,Europe
ECO-01307,33,Male,USA,70785,5945,9,660.56,Sports & Fitness,Paid Ads,Credit Card,Mobile,Loyal,3.0,76,0,5915,0.29,0.217,0,2004,30.0,6,0.306,0.032,3,3,0,0,North America
ECO-01308,49,Non-binary,Canada,14862,1502,9,166.89,Food & Gourmet,Referral,Debit Card,Tablet,Potential Loyalist,4.0,13,0,2615,0.146,0.036,5,2207,66.0,4,0.384,0.425,1,4,1,0,North America
ECO-01309,38,Male,UAE,28136,2534,8,316.75,Sports & Fitness,Paid Ads,Crypto,Mobile,Lost,2.0,37,1,2372,0.269,0.08,3,2095,50.0,7,0.203,0.562,1,5,1,1,Middle East
ECO-01310,37,Male,UAE,21686,2770,6,461.67,Fashion,Social Media,Credit Card,Desktop,Champion,5.0,23,1,14486,0.347,0.018,3,1737,45.0,5,0.548,0.104,3,5,1,1,Middle East
ECO-01311,39,Male,UAE,82287,4692,10,469.2,Home & Garden,Email,Credit Card,Tablet,Hibernating,2.0,53,0,13837,0.175,0.148,2,2270,37.0,3,0.515,0.45,2,6,1,1,Middle East
ECO-01312,57,Male,Brazil,31667,849,5,169.8,Food & Gourmet,Organic Search,Credit Card,Mobile,At-Risk,4.0,3,0,6053,0.39,0.161,1,1923,63.0,6,0.305,0.394,2,9,0,1,Latin America
ECO-01313,19,Male,Mexico,50739,1627,8,203.38,Home & Garden,Email,Debit Card,Desktop,Hibernating,4.0,16,0,7969,0.247,0.15,2,914,78.0,4,0.647,0.383,0,5,0,1,Latin America
ECO-01314,41,Female,South Korea,33709,1868,7,266.86,Home & Garden,Social Media,Credit Card,Mobile,Potential Loyalist,4.0,26,0,6823,0.374,0.026,0,432,55.0,3,0.386,0.208,4,5,1,0,Asia Pacific
ECO-01315,34,Male,Japan,58284,1405,8,175.62,Food & Gourmet,Organic Search,Wallet,Tablet,Loyal,5.0,53,0,14732,0.386,0.175,2,1907,146.0,5,0.417,0.487,2,7,1,1,Asia Pacific
ECO-01316,45,Female,Japan,169546,7003,9,778.11,Sports & Fitness,Social Media,Debit Card,Desktop,Potential Loyalist,4.0,58,0,1749,0.165,0.239,1,2496,130.0,4,0.364,0.318,0,4,1,1,Asia Pacific
ECO-01317,43,Male,Japan,48787,3502,9,389.11,Home & Garden,Social Media,Buy Now Pay Later,Desktop,New Customer,4.0,11,0,6310,0.251,0.107,2,645,30.0,3,0.241,0.228,0,2,0,1,Asia Pacific
ECO-01318,46,Male,South Korea,13635,927,9,103.0,Beauty & Care,Social Media,UPI,Desktop,New Customer,2.0,18,0,9818,0.412,0.043,2,138,62.0,5,0.765,0.32,2,6,1,0,Asia Pacific
ECO-01319,35,Female,Germany,14671,1212,6,202.0,Toys & Games,Paid Ads,Wallet,Mobile,New Customer,3.0,15,0,11538,0.234,0.357,0,2425,30.0,4,0.523,0.583,1,5,1,0,Europe
ECO-01320,33,Male,France,16292,1031,10,103.1,Electronics,Organic Search,Wallet,Mobile,Potential Loyalist,5.0,29,0,7216,0.306,0.056,1,862,32.0,6,0.356,0.154,1,1,1,1,Europe
ECO-01321,33,Female,India,70299,7868,9,874.22,Books & Media,Direct,Debit Card,Desktop,Potential Loyalist,4.0,10,1,13887,0.139,0.065,2,1200,30.0,5,0.064,0.419,1,6,1,0,Asia Pacific
ECO-01322,43,Male,Mexico,32190,1909,4,477.25,Fashion,Direct,UPI,Mobile,Lost,3.0,96,0,4957,0.231,0.027,0,493,30.0,6,0.307,0.691,0,4,0,0,Latin America
ECO-01323,26,Male,Australia,26959,3388,6,564.67,Sports & Fitness,Social Media,UPI,Desktop,Loyal,4.0,34,0,2986,0.271,0.122,0,932,83.0,3,0.26,0.679,2,8,1,0,Asia Pacific
ECO-01324,36,Female,India,29714,1694,13,130.31,Toys & Games,Organic Search,Buy Now Pay Later,Smart TV,Loyal,5.0,41,0,8329,0.058,0.001,1,1931,53.0,3,0.251,0.483,1,3,0,0,Asia Pacific
ECO-01325,30,Male,South Korea,54720,4006,11,364.18,Books & Media,Paid Ads,Credit Card,Desktop,Lost,3.0,12,0,12014,0.419,0.187,3,2192,30.0,4,0.558,0.515,1,3,1,1,Asia Pacific
ECO-01326,34,Female,India,36380,2627,12,218.92,Beauty & Care,Paid Ads,Debit Card,Mobile,Loyal,2.0,99,1,2027,0.085,0.04,2,1893,73.0,6,0.361,0.313,2,7,1,1,Asia Pacific
ECO-01327,33,Female,Germany,62311,4847,6,807.83,Books & Media,Organic Search,UPI,Mobile,At-Risk,4.0,51,0,13664,0.152,0.091,1,1275,38.0,3,0.527,0.27,3,2,1,1,Europe
ECO-01328,41,Male,Japan,51533,2602,12,216.83,Beauty & Care,Organic Search,Debit Card,Mobile,Potential Loyalist,5.0,207,1,14916,0.202,0.118,1,1909,30.0,5,0.229,0.642,1,9,0,0,Asia Pacific
ECO-01329,30,Male,Brazil,43475,3148,10,314.8,Food & Gourmet,Direct,Debit Card,Mobile,Hibernating,2.0,35,0,12010,0.67,0.039,1,2072,30.0,5,0.381,0.452,1,2,1,0,Latin America
ECO-01330,30,Female,UAE,58082,5339,10,533.9,Sports & Fitness,Social Media,Credit Card,Desktop,Hibernating,5.0,14,0,1201,0.111,0.029,2,1250,37.0,6,0.424,0.254,4,4,0,1,Middle East
ECO-01331,41,Non-binary,UK,35065,2684,8,335.5,Home & Garden,Paid Ads,UPI,Desktop,New Customer,5.0,14,0,1316,0.431,0.132,2,982,55.0,9,0.374,0.595,2,2,1,1,Europe
ECO-01332,18,Female,Canada,48945,2390,5,478.0,Books & Media,Organic Search,Credit Card,Mobile,At-Risk,2.0,14,0,461,0.195,0.021,4,1727,30.0,6,0.459,0.265,0,3,1,0,North America
ECO-01333,39,Female,Germany,34522,1518,9,168.67,Food & Gourmet,Social Media,Debit Card,Mobile,Potential Loyalist,4.0,7,0,8190,0.217,0.216,0,135,43.0,5,0.395,0.472,0,3,1,1,Europe
ECO-01334,38,Female,UAE,24336,1989,7,284.14,Sports & Fitness,Paid Ads,Buy Now Pay Later,Desktop,At-Risk,5.0,6,0,5551,0.155,0.104,3,1596,333.0,4,0.845,0.415,3,6,1,1,Middle East
ECO-01335,47,Male,UK,17629,1004,6,167.33,Home & Garden,Paid Ads,Debit Card,Mobile,Lost,4.0,48,0,12109,0.084,0.108,1,1424,50.0,6,0.369,0.292,2,3,0,1,Europe
ECO-01336,35,Female,Japan,33772,2404,8,300.5,Home & Garden,Social Media,Debit Card,Mobile,At-Risk,5.0,11,0,1041,0.152,0.264,0,2498,30.0,1,0.262,0.168,2,7,1,1,Asia Pacific
ECO-01337,25,Female,Canada,65853,7825,8,978.12,Electronics,Organic Search,Debit Card,Mobile,Potential Loyalist,4.0,34,0,14410,0.102,0.024,4,2191,30.0,5,0.474,0.388,2,6,0,1,North America
ECO-01338,54,Female,South Korea,15848,1040,14,74.29,Electronics,Social Media,Credit Card,Desktop,Lost,4.0,74,0,1712,0.132,0.216,2,1932,30.0,7,0.736,0.307,0,5,0,0,Asia Pacific
ECO-01339,45,Female,Brazil,67407,2583,12,215.25,Sports & Fitness,Organic Search,Debit Card,Desktop,At-Risk,2.0,20,0,9215,0.403,0.014,1,903,30.0,4,0.348,0.437,4,5,1,1,Latin America
ECO-01340,40,Female,South Korea,50158,1646,11,149.64,Beauty & Care,Email,Credit Card,Mobile,Potential Loyalist,5.0,21,0,11962,0.153,0.062,2,2495,97.0,5,0.4,0.307,1,0,0,1,Asia Pacific
ECO-01341,33,Female,UAE,131898,5200,12,433.33,Food & Gourmet,Organic Search,UPI,Mobile,Hibernating,5.0,12,0,13105,0.439,0.162,1,1692,40.0,5,0.497,0.117,1,7,0,1,Middle East
ECO-01342,45,Female,UK,35921,2646,17,155.65,Food & Gourmet,Email,Debit Card,Mobile,At-Risk,4.0,56,0,11893,0.458,0.088,3,1024,30.0,7,0.193,0.499,1,7,0,0,Europe
ECO-01343,23,Male,Canada,57431,6311,5,1262.2,Books & Media,Social Media,Buy Now Pay Later,Mobile,New Customer,4.0,32,0,4566,0.058,0.166,1,1461,30.0,4,0.172,0.482,2,2,0,1,North America
ECO-01344,30,Male,India,18580,1347,7,192.43,Electronics,Referral,Debit Card,Mobile,New Customer,5.0,5,0,10586,0.499,0.166,2,707,30.0,4,0.506,0.359,0,2,1,1,Asia Pacific
ECO-01345,31,Male,Germany,60292,6710,9,745.56,Fashion,Social Media,Wallet,Tablet,Hibernating,5.0,17,0,12703,0.329,0.072,0,2304,58.0,4,0.348,0.788,3,2,1,1,Europe
ECO-01346,28,Female,USA,60717,5526,6,921.0,Electronics,Organic Search,Credit Card,Mobile,Loyal,3.0,269,0,4407,0.16,0.128,2,1911,32.0,3,0.389,0.548,3,3,1,0,North America
ECO-01347,52,Male,Brazil,178327,12000,7,1714.29,Fashion,Email,Wallet,Desktop,New Customer,5.0,8,0,10802,0.444,0.208,2,1967,30.0,7,0.272,0.138,2,3,0,0,Latin America
ECO-01348,30,Female,USA,39246,4989,10,498.9,Beauty & Care,Social Media,UPI,Desktop,Hibernating,5.0,24,0,6342,0.097,0.04,2,2043,68.0,8,0.774,0.388,3,5,0,0,North America
ECO-01349,25,Male,Brazil,27316,2662,4,665.5,Toys & Games,Organic Search,Buy Now Pay Later,Tablet,Champion,5.0,34,0,4970,0.376,0.016,1,2287,80.0,4,0.526,0.36,1,4,1,1,Latin America
ECO-01350,49,Female,UK,44931,3169,3,1056.33,Electronics,Social Media,Wallet,Desktop,Hibernating,5.0,30,0,2686,0.478,0.078,1,700,30.0,6,0.47,0.051,1,2,0,1,Europe
ECO-01351,38,Female,Australia,40567,4506,7,643.71,Electronics,Direct,UPI,Desktop,Potential Loyalist,1.0,54,1,1220,0.383,0.125,4,887,93.0,6,0.286,0.189,2,3,1,1,Asia Pacific
ECO-01352,25,Male,Brazil,39018,3545,4,886.25,Food & Gourmet,Social Media,Credit Card,Mobile,Loyal,4.0,70,0,9884,0.187,0.139,0,477,102.0,6,0.624,0.613,5,6,1,1,Latin America
ECO-01353,30,Female,Canada,25079,1052,6,175.33,Sports & Fitness,Social Media,Wallet,Mobile,Hibernating,3.0,91,1,4186,0.515,0.042,0,2086,30.0,4,0.378,0.092,3,5,0,0,North America
ECO-01354,44,Male,Canada,32920,1792,10,179.2,Beauty & Care,Paid Ads,UPI,Mobile,Potential Loyalist,4.0,157,0,2268,0.376,0.182,0,317,30.0,4,0.354,0.268,4,5,0,0,North America
ECO-01355,33,Female,Japan,76003,8316,5,1663.2,Home & Garden,Organic Search,Credit Card,Mobile,At-Risk,5.0,11,0,12869,0.079,0.051,2,1445,31.0,5,0.207,0.32,0,2,1,1,Asia Pacific
ECO-01356,31,Male,India,31248,1027,10,102.7,Beauty & Care,Social Media,Credit Card,Mobile,Hibernating,4.0,33,0,4763,0.431,0.113,2,1512,31.0,10,0.619,0.827,4,4,1,0,Asia Pacific
ECO-01357,32,Female,UAE,39022,1558,3,519.33,Sports & Fitness,Paid Ads,Credit Card,Mobile,Potential Loyalist,5.0,33,0,6034,0.172,0.308,3,1925,30.0,5,0.476,0.466,2,5,1,1,Middle East
ECO-01358,58,Female,UAE,66440,5694,16,355.88,Electronics,Paid Ads,Credit Card,Mobile,Hibernating,4.0,2,0,4893,0.372,0.079,1,2420,30.0,10,0.41,0.229,1,3,1,1,Middle East
ECO-01359,54,Female,France,36099,2844,8,355.5,Sports & Fitness,Organic Search,Wallet,Mobile,Hibernating,5.0,41,0,6549,0.503,0.021,2,1510,30.0,7,0.246,0.435,0,1,1,1,Europe
ECO-01360,34,Female,Canada,16068,558,8,69.75,Beauty & Care,Referral,UPI,Desktop,Potential Loyalist,4.0,0,0,63,0.187,0.044,3,1299,30.0,11,0.494,0.228,2,2,1,0,North America
ECO-01361,31,Female,Mexico,102725,7924,10,792.4,Food & Gourmet,Organic Search,Credit Card,Desktop,New Customer,4.0,47,1,3063,0.406,0.011,4,1570,30.0,6,0.432,0.508,2,0,1,1,Latin America
ECO-01362,29,Female,UAE,17499,1133,7,161.86,Beauty & Care,Email,Debit Card,Desktop,At-Risk,4.0,122,1,10914,0.294,0.076,2,623,56.0,5,0.891,0.594,2,1,1,1,Middle East
ECO-01363,18,Female,UK,21067,1427,10,142.7,Food & Gourmet,Organic Search,Debit Card,Tablet,Hibernating,3.0,58,1,11687,0.308,0.096,4,1972,32.0,8,0.695,0.264,1,7,0,1,Europe
ECO-01364,22,Male,Mexico,54282,1733,7,247.57,Beauty & Care,Referral,Debit Card,Desktop,Loyal,4.0,18,0,3979,0.598,0.069,0,1068,36.0,5,0.157,0.252,1,2,1,1,Latin America
ECO-01365,28,Male,Canada,21081,2907,5,581.4,Toys & Games,Paid Ads,Credit Card,Mobile,Potential Loyalist,5.0,30,0,7791,0.472,0.034,1,138,30.0,4,0.415,0.045,2,6,0,0,North America
ECO-01366,29,Male,France,18442,1735,8,216.88,Fashion,Social Media,UPI,Tablet,Loyal,5.0,87,0,7077,0.242,0.112,5,741,30.0,10,0.332,0.25,6,3,1,1,Europe
ECO-01367,27,Female,South Korea,23198,1459,6,243.17,Home & Garden,Paid Ads,UPI,Desktop,Potential Loyalist,5.0,18,0,10863,0.201,0.048,1,1442,106.0,6,0.638,0.403,3,5,0,1,Asia Pacific
ECO-01368,18,Female,India,53534,2585,6,430.83,Books & Media,Direct,Wallet,Tablet,Lost,3.0,13,0,1682,0.11,0.291,1,2484,116.0,3,0.175,0.227,1,4,1,1,Asia Pacific
ECO-01369,56,Male,Canada,41840,1930,13,148.46,Fashion,Paid Ads,Wallet,Mobile,Potential Loyalist,3.0,39,0,2222,0.297,0.032,2,1532,63.0,10,0.363,0.268,3,3,0,1,North America
ECO-01370,52,Female,South Korea,31245,1158,3,386.0,Fashion,Organic Search,Wallet,Mobile,Loyal,5.0,39,0,10746,0.195,0.039,2,526,30.0,6,0.264,0.442,0,7,0,0,Asia Pacific
ECO-01371,18,Female,Germany,155619,12000,7,1714.29,Electronics,Social Media,Debit Card,Mobile,At-Risk,4.0,28,0,1892,0.093,0.077,0,2052,114.0,4,0.33,0.086,5,3,0,0,Europe
ECO-01372,54,Male,Canada,59075,3412,7,487.43,Fashion,Organic Search,Wallet,Desktop,Loyal,3.0,13,0,11352,0.118,0.2,2,1182,30.0,7,0.565,0.355,1,2,1,1,North America
ECO-01373,27,Female,Germany,34779,1642,7,234.57,Fashion,Paid Ads,UPI,Desktop,Champion,4.0,28,0,14554,0.263,0.12,2,317,30.0,5,0.368,0.334,2,2,0,0,Europe
ECO-01374,46,Female,UAE,21539,1936,9,215.11,Home & Garden,Social Media,UPI,Desktop,Potential Loyalist,3.0,39,1,2372,0.099,0.161,4,457,30.0,7,0.621,0.804,1,2,1,1,Middle East
ECO-01375,52,Male,Canada,44982,4227,13,325.15,Home & Garden,Paid Ads,Credit Card,Desktop,Potential Loyalist,5.0,24,0,13208,0.568,0.175,2,1302,67.0,6,0.386,0.564,3,4,1,0,North America
ECO-01376,29,Female,Australia,53112,2805,9,311.67,Sports & Fitness,Email,UPI,Mobile,At-Risk,2.0,17,0,8846,0.182,0.083,2,2092,30.0,11,0.408,0.19,4,2,1,1,Asia Pacific
ECO-01377,42,Non-binary,India,14258,1691,11,153.73,Fashion,Social Media,Debit Card,Mobile,At-Risk,4.0,56,0,9050,0.399,0.033,0,2357,54.0,9,0.114,0.942,3,6,1,0,Asia Pacific
ECO-01378,56,Female,Mexico,84477,8116,9,901.78,Fashion,Paid Ads,UPI,Desktop,Loyal,4.0,72,0,9138,0.206,0.091,0,985,38.0,11,0.571,0.391,2,7,1,1,Latin America
ECO-01379,32,Female,Mexico,43545,4295,12,357.92,Sports & Fitness,Organic Search,Credit Card,Mobile,Loyal,1.0,4,0,5364,0.291,0.23,3,1584,39.0,2,0.24,0.142,1,0,1,1,Latin America
ECO-01380,36,Non-binary,Germany,45134,2184,6,364.0,Sports & Fitness,Email,Buy Now Pay Later,Mobile,Champion,5.0,19,0,2861,0.294,0.025,6,646,137.0,4,0.6,0.228,0,6,1,0,Europe
ECO-01381,18,Male,UK,64671,7334,5,1466.8,Beauty & Care,Paid Ads,Debit Card,Mobile,Potential Loyalist,4.0,66,0,6603,0.07,0.115,2,563,30.0,6,0.322,0.604,1,2,0,1,Europe
ECO-01382,32,Male,Australia,39643,4115,8,514.38,Sports & Fitness,Referral,Wallet,Mobile,At-Risk,3.0,0,0,10696,0.338,0.065,0,757,30.0,8,0.638,0.301,1,6,1,0,Asia Pacific
ECO-01383,33,Male,France,18018,312,14,22.29,Books & Media,Paid Ads,Credit Card,Smart TV,Potential Loyalist,4.0,82,0,6775,0.361,0.093,1,2035,32.0,6,0.643,0.17,1,6,0,1,Europe
ECO-01384,36,Male,South Korea,86770,9760,2,4880.0,Toys & Games,Organic Search,Credit Card,Mobile,Champion,3.0,17,0,11805,0.121,0.1,2,2366,43.0,10,0.164,0.128,1,2,1,1,Asia Pacific
ECO-01385,25,Female,Brazil,88639,2775,7,396.43,Books & Media,Social Media,UPI,Desktop,Potential Loyalist,4.0,146,1,4753,0.12,0.241,2,1790,30.0,5,0.42,0.048,2,5,0,1,Latin America
ECO-01386,31,Male,USA,23189,1893,7,270.43,Food & Gourmet,Email,Buy Now Pay Later,Mobile,Hibernating,5.0,79,0,10948,0.221,0.196,0,2297,55.0,5,0.248,0.261,2,7,1,0,North America
ECO-01387,38,Non-binary,UAE,37649,3921,11,356.45,Sports & Fitness,Social Media,Wallet,Mobile,At-Risk,3.0,122,1,3294,0.301,0.219,1,155,30.0,4,0.225,0.696,2,3,0,0,Middle East
ECO-01388,36,Male,Japan,15642,1270,7,181.43,Food & Gourmet,Organic Search,Credit Card,Mobile,New Customer,2.0,67,0,10585,0.22,0.083,3,90,72.0,6,0.475,0.827,2,3,1,1,Asia Pacific
ECO-01389,51,Female,Mexico,129591,4049,6,674.83,Food & Gourmet,Referral,Credit Card,Desktop,Champion,3.0,93,0,2536,0.192,0.035,2,766,42.0,3,0.395,0.563,1,2,0,1,Latin America
ECO-01390,18,Male,Brazil,33379,2881,13,221.62,Food & Gourmet,Social Media,Credit Card,Mobile,Hibernating,5.0,56,0,11715,0.146,0.114,2,1780,31.0,4,0.553,0.658,1,2,1,1,Latin America
ECO-01391,20,Male,Germany,59212,6058,9,673.11,Toys & Games,Organic Search,UPI,Desktop,Potential Loyalist,3.0,92,0,12145,0.451,0.174,1,1610,30.0,4,0.307,0.178,7,5,1,1,Europe
ECO-01392,30,Male,France,30985,2154,6,359.0,Electronics,Referral,Credit Card,Desktop,Loyal,1.0,43,1,5952,0.108,0.052,3,2301,45.0,5,0.489,0.124,2,4,0,0,Europe
ECO-01393,55,Male,USA,54952,5109,9,567.67,Toys & Games,Referral,Debit Card,Tablet,Lost,5.0,27,0,11398,0.281,0.1,0,346,30.0,10,0.55,0.211,1,1,0,1,North America
ECO-01394,40,Male,UAE,50397,2869,10,286.9,Home & Garden,Social Media,Debit Card,Mobile,Loyal,5.0,50,1,3775,0.406,0.007,4,1290,30.0,7,0.608,0.36,2,4,1,1,Middle East
ECO-01395,40,Female,Mexico,105790,10963,7,1566.14,Home & Garden,Organic Search,Debit Card,Mobile,Potential Loyalist,4.0,8,0,9016,0.056,0.084,2,1315,30.0,5,0.181,0.508,2,6,1,0,Latin America
ECO-01396,20,Female,India,18472,833,5,166.6,Electronics,Social Media,Debit Card,Mobile,Loyal,3.0,32,1,10038,0.376,0.076,1,939,53.0,3,0.666,0.928,1,7,1,1,Asia Pacific
ECO-01397,39,Male,Germany,16957,1066,9,118.44,Sports & Fitness,Paid Ads,UPI,Mobile,Lost,5.0,28,0,8166,0.09,0.234,0,1600,30.0,5,0.237,0.185,2,7,1,1,Europe
ECO-01398,45,Female,France,51122,2842,9,315.78,Electronics,Organic Search,Debit Card,Smart TV,Hibernating,1.0,80,0,1764,0.17,0.191,4,1365,33.0,6,0.499,0.514,3,3,0,0,Europe
ECO-01399,36,Female,South Korea,33322,1142,13,87.85,Electronics,Paid Ads,Wallet,Mobile,Hibernating,5.0,146,1,8201,0.199,0.046,1,55,30.0,6,0.485,0.195,3,4,1,1,Asia Pacific
ECO-01400,32,Male,Germany,31188,2657,8,332.12,Electronics,Paid Ads,Wallet,Mobile,Lost,5.0,39,0,12442,0.2545,0.091,3,1903,30.0,10,0.569,0.247,2,1,1,1,Europe
ECO-01401,18,Male,Japan,25345,3295,7,470.71,Electronics,Organic Search,Credit Card,Mobile,Hibernating,5.0,15,0,3127,0.218,0.012,0,640,45.0,6,0.312,0.403,3,5,1,0,Asia Pacific
ECO-01402,23,Male,Germany,45530,5230,3,1743.33,Books & Media,Organic Search,Credit Card,Desktop,Champion,4.0,134,1,8765,0.674,0.17,6,2152,30.0,7,0.651,0.161,0,3,0,1,Europe
ECO-01403,61,Male,India,24304,2423,7,346.14,Books & Media,Email,Credit Card,Mobile,Potential Loyalist,5.0,51,0,529,0.322,0.072,2,2023,30.0,6,0.807,0.56,2,1,1,1,Asia Pacific
ECO-01404,50,Female,Germany,20077,1345,15,89.67,Fashion,Referral,Wallet,Mobile,New Customer,2.0,22,1,5578,0.204,0.012,2,2103,30.0,4,0.249,0.679,2,5,1,0,Europe
ECO-01405,18,Male,Australia,36884,3497,5,699.4,Toys & Games,Direct,Credit Card,Mobile,Potential Loyalist,4.0,152,1,13191,0.379,0.466,2,1265,71.0,7,0.422,0.327,1,4,1,0,Asia Pacific
ECO-01406,32,Male,UK,7197,362,11,32.91,Sports & Fitness,Direct,Debit Card,Mobile,New Customer,3.0,43,0,10130,0.406,0.238,2,291,51.0,4,0.787,0.688,2,4,1,1,Europe
ECO-01407,24,Male,USA,19518,2255,9,250.56,Food & Gourmet,Organic Search,UPI,Mobile,Loyal,5.0,3,0,7249,0.605,0.193,3,529,30.0,9,0.47,0.578,0,3,1,0,North America
ECO-01408,29,Female,Canada,45065,2200,11,200.0,Sports & Fitness,Organic Search,Wallet,Mobile,Potential Loyalist,4.0,6,1,345,0.278,0.095,0,1838,30.0,6,0.79,0.127,2,4,0,1,North America
ECO-01409,23,Female,Japan,63886,3644,5,728.8,Beauty & Care,Paid Ads,Debit Card,Tablet,At-Risk,3.0,8,0,13461,0.555,0.034,2,2225,56.0,6,0.503,0.371,1,3,1,1,Asia Pacific
ECO-01410,47,Male,UK,33209,3317,7,473.86,Sports & Fitness,Paid Ads,Credit Card,Mobile,At-Risk,4.0,4,0,1249,0.292,0.01,4,2452,30.0,9,0.152,0.197,0,3,1,1,Europe
ECO-01411,36,Male,India,27778,2115,9,235.0,Beauty & Care,Paid Ads,Debit Card,Mobile,Hibernating,4.0,66,0,7949,0.192,0.201,1,437,30.0,4,0.386,0.195,0,2,0,0,Asia Pacific
ECO-01412,44,Female,Australia,21161,1442,5,288.4,Home & Garden,Social Media,UPI,Desktop,Potential Loyalist,3.0,10,0,256,0.65,0.184,1,328,111.0,7,0.407,0.76,2,7,1,1,Asia Pacific
ECO-01413,38,Female,Mexico,44987,3566,7,509.43,Books & Media,Social Media,Credit Card,Desktop,Hibernating,4.0,68,0,2118,0.204,0.261,1,338,35.0,7,0.503,0.297,5,9,0,1,Latin America
ECO-01414,28,Male,USA,29606,1654,7,236.29,Electronics,Social Media,Debit Card,Tablet,New Customer,5.0,52,0,5737,0.384,0.01,2,1034,30.0,5,0.64,0.048,1,6,1,0,North America
ECO-01415,29,Female,UAE,15561,156,12,13.0,Books & Media,Social Media,Wallet,Tablet,Loyal,4.0,9,0,1930,0.164,0.123,2,1440,144.0,6,0.308,0.499,3,4,1,1,Middle East
ECO-01416,27,Male,France,80766,5322,17,313.06,Home & Garden,Organic Search,Credit Card,Mobile,At-Risk,4.0,41,0,7175,0.111,0.318,2,1665,36.0,7,0.598,0.454,4,1,1,1,Europe
ECO-01417,27,Male,Mexico,103832,4183,12,348.58,Beauty & Care,Organic Search,Credit Card,Mobile,Hibernating,4.0,66,0,13707,0.097,0.188,2,2311,30.0,6,0.623,0.615,1,4,1,0,Latin America
ECO-01418,27,Female,South Korea,108775,12000,7,1714.29,Sports & Fitness,Paid Ads,Debit Card,Mobile,New Customer,5.0,16,1,11049,0.118,0.182,3,329,34.0,7,0.34,0.815,3,6,1,1,Asia Pacific
ECO-01419,44,Male,UAE,68758,2239,5,447.8,Books & Media,Organic Search,Buy Now Pay Later,Smart TV,Lost,2.0,88,0,346,0.265,0.206,2,1135,30.0,9,0.232,0.567,2,2,0,1,Middle East
ECO-01420,26,Male,USA,38081,4022,12,335.17,Home & Garden,Organic Search,Credit Card,Mobile,Potential Loyalist,4.0,34,1,7220,0.657,0.24,1,1133,30.0,8,0.393,0.154,1,6,1,0,North America
ECO-01421,32,Female,UK,46324,5103,8,637.88,Electronics,Organic Search,Wallet,Desktop,Loyal,4.0,130,0,4362,0.191,0.249,0,2065,30.0,4,0.363,0.566,4,3,1,1,Europe
ECO-01422,44,Male,Brazil,21050,972,17,57.18,Books & Media,Email,Credit Card,Mobile,Potential Loyalist,4.0,64,0,10919,0.432,0.181,5,127,49.0,9,0.307,0.265,2,4,1,0,Latin America
ECO-01423,35,Male,UK,9476,843,12,70.25,Food & Gourmet,Organic Search,Debit Card,Desktop,Potential Loyalist,4.0,54,0,9123,0.242,0.055,1,2151,100.0,7,0.221,0.555,1,4,1,1,Europe
ECO-01424,18,Female,Canada,20533,1809,10,180.9,Sports & Fitness,Paid Ads,Crypto,Desktop,Potential Loyalist,3.0,6,0,3228,0.441,0.096,3,262,132.0,5,0.346,0.254,3,2,1,1,North America
ECO-01425,22,Male,South Korea,6384,602,9,66.89,Toys & Games,Social Media,Credit Card,Mobile,Champion,4.0,109,0,2088,0.131,0.196,2,856,69.0,7,0.386,0.572,4,2,1,0,Asia Pacific
ECO-01426,38,Female,Japan,35612,2869,3,956.33,Electronics,Email,Credit Card,Mobile,Potential Loyalist,4.0,139,0,10178,0.126,0.01,3,2483,65.0,2,0.263,0.419,0,2,1,0,Asia Pacific
ECO-01427,33,Female,Australia,39550,3735,12,311.25,Fashion,Organic Search,Debit Card,Mobile,Hibernating,5.0,42,0,14648,0.322,0.234,2,250,60.0,5,0.321,0.11,2,3,0,0,Asia Pacific
ECO-01428,30,Male,Germany,123492,9849,6,1641.5,Home & Garden,Social Media,Debit Card,Desktop,New Customer,4.0,9,0,6796,0.307,0.368,2,1647,30.0,6,0.419,0.171,1,4,1,1,Europe
ECO-01429,36,Female,UAE,35774,2195,17,129.12,Toys & Games,Social Media,UPI,Desktop,Loyal,4.0,92,0,13661,0.328,0.223,1,2489,48.0,10,0.687,0.358,2,3,1,1,Middle East
ECO-01430,40,Female,South Korea,12730,542,12,45.17,Toys & Games,Organic Search,Debit Card,Tablet,Lost,4.0,72,0,8908,0.136,0.017,2,522,30.0,4,0.415,0.305,0,0,1,1,Asia Pacific
ECO-01431,40,Male,Mexico,28293,1466,9,162.89,Home & Garden,Direct,UPI,Mobile,New Customer,5.0,21,0,6556,0.024,0.017,2,2053,30.0,7,0.444,0.505,5,6,1,1,Latin America
