customer_id,age,gender,country,annual_income,total_spend,num_orders,avg_order_value,preferred_category,acquisition_channel,payment_method,device_type,customer_segment,satisfaction_score,days_since_last_order,churn_risk,loyalty_points,email_open_rate,return_rate,referral_count,account_age_days,avg_session_duration_sec,pages_per_session,cart_abandonment_rate,discount_usage_rate,reviews_submitted,wishlist_items,mobile_app_user,newsletter_subscriber,region,clv_score,engagement_score,spend_to_income_ratio,recency_score,digital_maturity_score,value_tier,income_bracket,age_group,tenure_tier,session_depth,rfm_score,cluster,pca1,pca2
ECO-01337,25,Female,Canada,65853,7825,8,978.12,Electronics,Organic Search,Debit Card,Mobile,Potential Loyalist,4.0,34,0,14410,0.102,0.024,4,2191,30.0,5,0.474,0.388,2,6,0,1,North America,6109.76,0.2263,0.1188,0.915,0.3375,Diamond,Premium,Gen Z (18-25),4yr+,Bouncer,0.5625,1,2.337215996368003,-0.14830228294233214
ECO-01338,54,Female,South Korea,15848,1040,14,74.29,Electronics,Social Media,Credit Card,Desktop,Lost,4.0,74,0,1712,0.132,0.216,2,1932,30.0,7,0.736,0.307,0,5,0,0,Asia Pacific,652.29,0.1288,0.0656,0.815,0.0525,Bronze,Low,Boomer (46-55),4yr+,Bouncer,0.3929,0,-1.3577148159899657,0.31211397686269965
ECO-01339,45,Female,Brazil,67407,2583,12,215.25,Sports & Fitness,Organic Search,Debit Card,Desktop,At-Risk,2.0,20,0,9215,0.403,0.014,1,903,30.0,4,0.348,0.437,4,5,1,1,Latin America,1018.74,0.3008,0.0383,0.95,0.73,Silver,Premium,Gen X (36-45),2-4yr,Bouncer,0.4671,3,-1.1541155958717788,1.4370744844248164
ECO-01340,40,Female,South Korea,50158,1646,11,149.64,Beauty & Care,Email,Credit Card,Mobile,Potential Loyalist,5.0,21,0,11962,0.153,0.062,2,2495,97.0,5,0.4,0.307,1,0,0,1,Asia Pacific,1543.95,0.2241,0.0328,0.9475,0.3375,Gold,High,Gen X (36-45),4yr+,Bouncer,0.4369,0,-0.5844593660589622,0.5608344298872987
ECO-01341,33,Female,UAE,131898,5200,12,433.33,Food & Gourmet,Organic Search,UPI,Mobile,Hibernating,5.0,12,0,13105,0.439,0.162,1,1692,40.0,5,0.497,0.117,1,7,0,1,Middle East,4357.6,0.2898,0.0394,0.97,0.3375,Diamond,Premium,Millennial (26-35),4yr+,Bouncer,0.5395,0,1.2643095061847445,1.4816547430461096
ECO-01342,45,Female,UK,35921,2646,17,155.65,Food & Gourmet,Email,Debit Card,Mobile,At-Risk,4.0,56,0,11893,0.458,0.088,3,1024,30.0,7,0.193,0.499,1,7,0,0,Europe,1930.52,0.2403,0.0737,0.86,0.0525,Gold,Mid,Gen X (36-45),2-4yr,Bouncer,0.4663,0,-0.5269618003981914,2.17019005765031
ECO-01343,23,Male,Canada,57431,6311,5,1262.2,Books & Media,Social Media,Buy Now Pay Later,Mobile,New Customer,4.0,32,0,4566,0.058,0.166,1,1461,30.0,4,0.172,0.482,2,2,0,1,North America,4210.7,0.1703,0.1099,0.92,0.33,Diamond,High,Gen Z (18-25),2-4yr,Bouncer,0.5089,1,1.3435689275903955,-1.4634996607901318
ECO-01344,30,Male,India,18580,1347,7,192.43,Electronics,Referral,Debit Card,Mobile,New Customer,5.0,5,0,10586,0.499,0.166,2,707,30.0,4,0.506,0.359,0,2,1,1,Asia Pacific,1123.4,0.2839,0.0725,0.9875,0.73,Silver,Low,Millennial (26-35),1-2yr,Bouncer,0.4201,0,-0.6988029423510339,0.20649251297535376
ECO-01345,31,Male,Germany,60292,6710,9,745.56,Fashion,Social Media,Wallet,Tablet,Hibernating,5.0,17,0,12703,0.329,0.072,0,2304,58.0,4,0.348,0.788,3,2,1,1,Europe,6226.88,0.2522,0.1113,0.9575,0.73,Diamond,High,Millennial (26-35),4yr+,Bouncer,0.5554,1,2.313348858441445,0.38872373553858247
ECO-01346,28,Female,USA,60717,5526,6,921.0,Electronics,Organic Search,Credit Card,Mobile,Loyal,3.0,269,0,4407,0.16,0.128,2,1911,32.0,3,0.389,0.548,3,3,1,0,North America,2891.2,0.115,0.091,0.3275,0.4225,Platinum,High,Millennial (26-35),4yr+,Bouncer,0.2878,2,0.40672442031872114,-1.4306868703081548
ECO-01347,52,Male,Brazil,178327,12000,7,1714.29,Fashion,Email,Wallet,Desktop,New Customer,5.0,8,0,10802,0.444,0.208,2,1967,30.0,7,0.272,0.138,2,3,0,0,Latin America,9504.0,0.1927,0.0673,0.98,0.0525,Diamond,Premium,Boomer (46-55),4yr+,Bouncer,0.6838,1,4.742302082739391,-0.7243364143485429
ECO-01348,30,Female,USA,39246,4989,10,498.9,Beauty & Care,Social Media,UPI,Desktop,Hibernating,5.0,24,0,6342,0.097,0.04,2,2043,68.0,8,0.774,0.388,3,5,0,0,North America,4789.44,0.1284,0.1271,0.94,0.06,Diamond,Mid,Millennial (26-35),4yr+,Bouncer,0.5121,1,1.3222478360692587,-0.6674558887863284
ECO-01349,25,Male,Brazil,27316,2662,4,665.5,Toys & Games,Organic Search,Buy Now Pay Later,Tablet,Champion,5.0,34,0,4970,0.376,0.016,1,2287,80.0,4,0.526,0.36,1,4,1,1,Latin America,2619.41,0.2382,0.0975,0.915,0.73,Platinum,Mid,Gen Z (18-25),4yr+,Bouncer,0.4101,0,0.1667657688865164,-0.9293280423161071
ECO-01350,49,Female,UK,44931,3169,3,1056.33,Electronics,Social Media,Wallet,Desktop,Hibernating,5.0,30,0,2686,0.478,0.078,1,700,30.0,6,0.47,0.051,1,2,0,1,Europe,2921.82,0.2645,0.0705,0.925,0.345,Platinum,High,Boomer (46-55),1-2yr,Bouncer,0.4205,0,0.42559606934662075,-0.8975202860493465
ECO-01351,38,Female,Australia,40567,4506,7,643.71,Electronics,Direct,UPI,Desktop,Potential Loyalist,1.0,54,1,1220,0.383,0.125,4,887,93.0,6,0.286,0.189,2,3,1,1,Asia Pacific,788.55,0.2949,0.1111,0.865,0.745,Bronze,Mid,Gen X (36-45),2-4yr,Bouncer,0.4562,3,-0.8921745885103091,0.1864117197008538
ECO-01352,25,Male,Brazil,39018,3545,4,886.25,Food & Gourmet,Social Media,Credit Card,Mobile,Loyal,4.0,70,0,9884,0.187,0.139,0,477,102.0,6,0.624,0.613,5,6,1,1,Latin America,2441.8,0.2159,0.0909,0.825,0.745,Platinum,Mid,Gen Z (18-25),1-2yr,Bouncer,0.4007,0,0.09368272507832558,-1.1550966779353358
ECO-01353,30,Female,Canada,25079,1052,6,175.33,Sports & Fitness,Social Media,Wallet,Mobile,Hibernating,3.0,91,1,4186,0.515,0.042,0,2086,30.0,4,0.378,0.092,3,5,0,0,North America,604.69,0.1862,0.0419,0.7725,0.03,Bronze,Low,Millennial (26-35),4yr+,Bouncer,0.3317,3,-1.4117819772517055,-1.0111192676952978
ECO-01354,44,Male,Canada,32920,1792,10,179.2,Beauty & Care,Paid Ads,UPI,Mobile,Potential Loyalist,4.0,157,0,2268,0.376,0.182,0,317,30.0,4,0.354,0.268,4,5,0,0,North America,1172.68,0.1757,0.0544,0.6075,0.03,Silver,Mid,Gen X (36-45),3-12mo,Bouncer,0.3158,2,-0.9125976098423464,0.0074759178097501145
ECO-01355,33,Female,Japan,76003,8316,5,1663.2,Home & Garden,Organic Search,Credit Card,Mobile,At-Risk,5.0,11,0,12869,0.079,0.051,2,1445,31.0,5,0.207,0.32,0,2,1,1,Asia Pacific,7891.88,0.1731,0.1094,0.9725,0.7375,Diamond,Premium,Millennial (26-35),2-4yr,Bouncer,0.5774,1,3.3163118249627725,-1.400902129267759
ECO-01356,31,Male,India,31248,1027,10,102.7,Beauty & Care,Social Media,Credit Card,Mobile,Hibernating,4.0,33,0,4763,0.431,0.113,2,1512,31.0,10,0.619,0.827,4,4,1,0,Asia Pacific,728.76,0.2244,0.0329,0.9175,0.475,Bronze,Mid,Millennial (26-35),4yr+,Bouncer,0.4051,0,-1.2108657584027387,0.29086517843493537
ECO-01357,32,Female,UAE,39022,1558,3,519.33,Sports & Fitness,Paid Ads,Credit Card,Mobile,Potential Loyalist,5.0,33,0,6034,0.172,0.308,3,1925,30.0,5,0.476,0.466,2,5,1,1,Middle East,1078.14,0.213,0.0399,0.9175,0.7375,Silver,Mid,Millennial (26-35),4yr+,Bouncer,0.3776,0,-0.6263873169482518,-1.441270291122794
ECO-01358,58,Female,UAE,66440,5694,16,355.88,Electronics,Paid Ads,Credit Card,Mobile,Hibernating,4.0,2,0,4893,0.372,0.079,1,2420,30.0,10,0.41,0.229,1,3,1,1,Middle East,4195.34,0.3022,0.0857,0.995,0.775,Diamond,Premium,Senior (56+),4yr+,Bouncer,0.5839,1,1.0511634684793805,2.489858531048053
ECO-01359,54,Female,France,36099,2844,8,355.5,Sports & Fitness,Organic Search,Wallet,Mobile,Hibernating,5.0,41,0,6549,0.503,0.021,2,1510,30.0,7,0.246,0.435,0,1,1,1,Europe,2784.28,0.2966,0.0788,0.8975,0.7525,Platinum,Mid,Boomer (46-55),4yr+,Bouncer,0.4319,0,0.22030649520566867,0.6509981261705325
ECO-01360,34,Female,Canada,16068,558,8,69.75,Beauty & Care,Referral,UPI,Desktop,Potential Loyalist,4.0,0,0,63,0.187,0.044,3,1299,30.0,11,0.494,0.228,2,2,1,0,North America,426.76,0.1526,0.0347,1.0,0.4825,Bronze,Low,Millennial (26-35),2-4yr,Bouncer,0.4106,0,-1.4205818027016648,-1.0022786366566927
ECO-01361,31,Female,Mexico,102725,7924,10,792.4,Food & Gourmet,Organic Search,Credit Card,Desktop,New Customer,4.0,47,1,3063,0.406,0.011,4,1570,30.0,6,0.432,0.508,2,0,1,1,Latin America,6269.47,0.3132,0.0771,0.8825,0.745,Diamond,Premium,Millennial (26-35),4yr+,Bouncer,0.5653,1,2.4177051058194974,1.2670602158953832
ECO-01362,29,Female,UAE,17499,1133,7,161.86,Beauty & Care,Email,Debit Card,Desktop,At-Risk,4.0,122,1,10914,0.294,0.076,2,623,56.0,5,0.891,0.594,2,1,1,1,Middle East,837.51,0.2502,0.0647,0.695,0.7375,Bronze,Low,Millennial (26-35),1-2yr,Bouncer,0.3124,2,-1.0939930811162843,0.012522672249397819
ECO-01363,18,Female,UK,21067,1427,10,142.7,Food & Gourmet,Organic Search,Debit Card,Tablet,Hibernating,3.0,58,1,11687,0.308,0.096,4,1972,32.0,8,0.695,0.264,1,7,0,1,Europe,774.0,0.2862,0.0677,0.855,0.36,Bronze,Low,Gen Z (18-25),4yr+,Bouncer,0.3933,3,-1.2844887972224444,0.932751386153593
ECO-01364,22,Male,Mexico,54282,1733,7,247.57,Beauty & Care,Referral,Debit Card,Desktop,Loyal,4.0,18,0,3979,0.598,0.069,0,1068,36.0,5,0.157,0.252,1,2,1,1,Latin America,1290.74,0.2987,0.0319,0.955,0.7375,Silver,High,Gen Z (18-25),2-4yr,Bouncer,0.4184,0,-0.7536121209321655,0.33249847843142166
ECO-01365,28,Male,Canada,21081,2907,5,581.4,Toys & Games,Paid Ads,Credit Card,Mobile,Potential Loyalist,5.0,30,0,7791,0.472,0.034,1,138,30.0,4,0.415,0.045,2,6,0,0,North America,2808.16,0.1738,0.1379,0.925,0.03,Platinum,Low,Millennial (26-35),3-12mo,Bouncer,0.4256,0,0.24407795918328243,-1.3758315372345462
ECO-01366,29,Male,France,18442,1735,8,216.88,Fashion,Social Media,UPI,Tablet,Loyal,5.0,87,0,7077,0.242,0.112,5,741,30.0,10,0.332,0.25,6,3,1,1,Europe,1540.68,0.3138,0.0941,0.7825,0.775,Gold,Low,Millennial (26-35),2-4yr,Bouncer,0.3639,0,-0.47742600285070624,0.9118930718099288
ECO-01367,27,Female,South Korea,23198,1459,6,243.17,Home & Garden,Paid Ads,UPI,Desktop,Potential Loyalist,5.0,18,0,10863,0.201,0.048,1,1442,106.0,6,0.638,0.403,3,5,0,1,Asia Pacific,1388.97,0.2228,0.0629,0.955,0.345,Silver,Low,Millennial (26-35),2-4yr,Bouncer,0.4057,0,-0.591747959560323,-0.6492192893732395
ECO-01368,18,Female,India,53534,2585,6,430.83,Books & Media,Direct,Wallet,Tablet,Lost,3.0,13,0,1682,0.11,0.291,1,2484,116.0,3,0.175,0.227,1,4,1,1,Asia Pacific,1099.66,0.1775,0.0483,0.9675,0.7225,Silver,High,Gen Z (18-25),4yr+,Bouncer,0.4382,3,-0.8599032235884405,-1.2476722317794005
ECO-01369,56,Male,Canada,41840,1930,13,148.46,Fashion,Paid Ads,Wallet,Mobile,Potential Loyalist,3.0,39,0,2222,0.297,0.032,2,1532,63.0,10,0.363,0.268,3,3,0,1,North America,1120.94,0.2959,0.0461,0.9025,0.375,Silver,High,Senior (56+),4yr+,Bouncer,0.44,3,-1.090139196879263,1.7148397408943974
ECO-01370,52,Female,South Korea,31245,1158,3,386.0,Fashion,Organic Search,Wallet,Mobile,Loyal,5.0,39,0,10746,0.195,0.039,2,526,30.0,6,0.264,0.442,0,7,0,0,Asia Pacific,1112.84,0.0962,0.0371,0.9025,0.045,Silver,Mid,Boomer (46-55),1-2yr,Bouncer,0.3623,0,-0.7666185784621149,-2.657968995725972
ECO-01371,18,Female,Germany,155619,12000,7,1714.29,Electronics,Social Media,Debit Card,Mobile,At-Risk,4.0,28,0,1892,0.093,0.077,0,2052,114.0,4,0.33,0.086,5,3,0,0,Europe,8860.8,0.0999,0.0771,0.93,0.03,Diamond,Premium,Gen Z (18-25),4yr+,Bouncer,0.6663,1,4.2635537660946,-1.7219416066917266
ECO-01372,54,Male,Canada,59075,3412,7,487.43,Fashion,Organic Search,Wallet,Desktop,Loyal,3.0,13,0,11352,0.118,0.2,2,1182,30.0,7,0.565,0.355,1,2,1,1,North America,1637.76,0.2037,0.0578,0.9675,0.7525,Gold,High,Boomer (46-55),2-4yr,Bouncer,0.4648,3,-0.4792639800258606,-0.7327958000834378
ECO-01373,27,Female,Germany,34779,1642,7,234.57,Fashion,Paid Ads,UPI,Desktop,Champion,4.0,28,0,14554,0.263,0.12,2,317,30.0,5,0.368,0.334,2,2,0,0,Europe,1155.97,0.1424,0.0472,0.93,0.0375,Silver,Mid,Millennial (26-35),3-12mo,Bouncer,0.4074,0,-0.8957204906936225,-1.2945351094750082
ECO-01374,46,Female,UAE,21539,1936,9,215.11,Home & Garden,Social Media,UPI,Desktop,Potential Loyalist,3.0,39,1,2372,0.099,0.161,4,457,30.0,7,0.621,0.804,1,2,1,1,Middle East,974.58,0.2272,0.0899,0.9025,0.7525,Silver,Low,Boomer (46-55),1-2yr,Bouncer,0.4168,3,-1.0972841684124763,0.0385835591087959
ECO-01375,52,Male,Canada,44982,4227,13,325.15,Home & Garden,Paid Ads,Credit Card,Desktop,Potential Loyalist,5.0,24,0,13208,0.568,0.175,2,1302,67.0,6,0.386,0.564,3,4,1,0,North America,3487.27,0.2537,0.094,0.94,0.445,Platinum,High,Boomer (46-55),2-4yr,Bouncer,0.5105,0,0.6905287335739229,1.359113993077484
ECO-01376,29,Female,Australia,53112,2805,9,311.67,Sports & Fitness,Email,UPI,Mobile,At-Risk,2.0,17,0,8846,0.182,0.083,2,2092,30.0,11,0.408,0.19,4,2,1,1,Asia Pacific,1028.87,0.2605,0.0528,0.9575,0.7825,Silver,High,Millennial (26-35),4yr+,Bouncer,0.4578,3,-1.0595367442168302,0.29262549532657744
ECO-01377,42,Non-binary,India,14258,1691,11,153.73,Fashion,Social Media,Debit Card,Mobile,At-Risk,4.0,56,0,9050,0.399,0.033,0,2357,54.0,9,0.114,0.942,3,6,1,0,Asia Pacific,1308.16,0.1906,0.1186,0.86,0.4675,Silver,Low,Gen X (36-45),4yr+,Bouncer,0.4074,0,-0.8868233314843816,0.21745113136509664
ECO-01378,56,Female,Mexico,84477,8116,9,901.78,Fashion,Paid Ads,UPI,Desktop,Loyal,4.0,72,0,9138,0.206,0.091,0,985,38.0,11,0.571,0.391,2,7,1,1,Latin America,5901.96,0.2315,0.0961,0.82,0.7825,Diamond,Premium,Senior (56+),2-4yr,Bouncer,0.5424,1,2.314848427718454,0.21229208929582427
ECO-01379,32,Female,Mexico,43545,4295,12,357.92,Sports & Fitness,Organic Search,Credit Card,Mobile,Loyal,1.0,4,0,5364,0.291,0.23,3,1584,39.0,2,0.24,0.142,1,0,1,1,Latin America,661.43,0.2652,0.0986,0.99,0.715,Bronze,High,Millennial (26-35),4yr+,Bouncer,0.5239,3,-1.085367644100672,0.9719109574144323
ECO-01380,36,Non-binary,Germany,45134,2184,6,364.0,Sports & Fitness,Email,Buy Now Pay Later,Mobile,Champion,5.0,19,0,2861,0.294,0.025,6,646,137.0,4,0.6,0.228,0,6,1,0,Europe,2129.4,0.1685,0.0484,0.9525,0.43,Gold,High,Gen X (36-45),1-2yr,Browser,0.423,0,-0.1851233390321977,-1.216104999435735
ECO-01381,18,Male,UK,64671,7334,5,1466.8,Beauty & Care,Paid Ads,Debit Card,Mobile,Potential Loyalist,4.0,66,0,6603,0.07,0.115,2,563,30.0,6,0.322,0.604,1,2,0,1,Europe,5192.47,0.1808,0.1134,0.835,0.345,Diamond,Premium,Gen Z (18-25),1-2yr,Bouncer,0.5048,1,1.9308427438601596,-1.286952635337791
ECO-01382,32,Male,Australia,39643,4115,8,514.38,Sports & Fitness,Referral,Wallet,Mobile,At-Risk,3.0,0,0,10696,0.338,0.065,0,757,30.0,8,0.638,0.301,1,6,1,0,Asia Pacific,2308.52,0.1453,0.1038,1.0,0.46,Platinum,Mid,Millennial (26-35),2-4yr,Bouncer,0.4995,3,-0.12014883764586198,-1.1309371559428472
ECO-01383,33,Male,France,18018,312,14,22.29,Books & Media,Paid Ads,Credit Card,Smart TV,Potential Loyalist,4.0,82,0,6775,0.361,0.093,1,2035,32.0,6,0.643,0.17,1,6,0,1,Europe,226.39,0.2811,0.0173,0.795,0.345,Bronze,Low,Millennial (26-35),4yr+,Bouncer,0.3677,0,-1.6129233509658985,1.9289655549131715
ECO-01384,36,Male,South Korea,86770,9760,2,4880.0,Toys & Games,Organic Search,Credit Card,Mobile,Champion,3.0,17,0,11805,0.121,0.1,2,2366,43.0,10,0.164,0.128,1,2,1,1,Asia Pacific,5270.4,0.1911,0.1125,0.9575,0.775,Diamond,Premium,Gen X (36-45),4yr+,Bouncer,0.5908,1,2.4047591918016296,-2.0433714514705
ECO-01385,25,Female,Brazil,88639,2775,7,396.43,Books & Media,Social Media,UPI,Desktop,Potential Loyalist,4.0,146,1,4753,0.12,0.241,2,1790,30.0,5,0.42,0.048,2,5,0,1,Latin America,1684.98,0.2067,0.0313,0.635,0.3375,Gold,Premium,Gen Z (18-25),4yr+,Bouncer,0.3325,2,-0.42549936644752223,-0.40033716960552795
ECO-01386,31,Male,USA,23189,1893,7,270.43,Food & Gourmet,Email,Buy Now Pay Later,Mobile,Hibernating,5.0,79,0,10948,0.221,0.196,0,2297,55.0,5,0.248,0.261,2,7,1,0,North America,1521.97,0.1119,0.0816,0.8025,0.4375,Gold,Low,Millennial (26-35),4yr+,Bouncer,0.369,0,-0.518791945347197,-1.466234832405708
ECO-01387,38,Non-binary,UAE,37649,3921,11,356.45,Sports & Fitness,Social Media,Wallet,Mobile,At-Risk,3.0,122,1,3294,0.301,0.219,1,155,30.0,4,0.225,0.696,2,3,0,0,Middle East,1837.38,0.1561,0.1041,0.695,0.03,Gold,Mid,Gen X (36-45),3-12mo,Bouncer,0.4054,2,-0.3982478179540609,-0.08078233408334748
ECO-01388,36,Male,Japan,15642,1270,7,181.43,Food & Gourmet,Organic Search,Credit Card,Mobile,New Customer,2.0,67,0,10585,0.22,0.083,3,90,72.0,6,0.475,0.827,2,3,1,1,Asia Pacific,465.84,0.2442,0.0812,0.8325,0.745,Bronze,Low,Gen X (36-45),<3mo,Bouncer,0.364,3,-1.6059179151506744,-0.2620941860113387
ECO-01389,51,Female,Mexico,129591,4049,6,674.83,Food & Gourmet,Referral,Credit Card,Desktop,Champion,3.0,93,0,2536,0.192,0.035,2,766,42.0,3,0.395,0.563,1,2,0,1,Latin America,2344.37,0.208,0.0312,0.7675,0.3225,Platinum,Premium,Boomer (46-55),2-4yr,Bouncer,0.4048,3,-0.072281543795864,-0.77548025926628
ECO-01390,18,Male,Brazil,33379,2881,13,221.62,Food & Gourmet,Social Media,Credit Card,Mobile,Hibernating,5.0,56,0,11715,0.146,0.114,2,1780,31.0,4,0.553,0.658,1,2,1,1,Latin America,2552.57,0.2282,0.0863,0.86,0.73,Platinum,Mid,Gen Z (18-25),4yr+,Bouncer,0.4489,0,0.02390220533518413,1.1475759718855951
ECO-01391,20,Male,Germany,59212,6058,9,673.11,Toys & Games,Organic Search,UPI,Desktop,Potential Loyalist,3.0,92,0,12145,0.451,0.174,1,1610,30.0,4,0.307,0.178,7,5,1,1,Europe,3002.34,0.3228,0.1023,0.77,0.73,Platinum,High,Gen Z (18-25),4yr+,Bouncer,0.4734,2,0.6419499614537882,1.1433973621266609
ECO-01392,30,Male,France,30985,2154,6,359.0,Electronics,Referral,Credit Card,Desktop,Loyal,1.0,43,1,5952,0.108,0.052,3,2301,45.0,5,0.489,0.124,2,4,0,0,Europe,408.4,0.1095,0.0695,0.8925,0.0375,Bronze,Mid,Millennial (26-35),4yr+,Bouncer,0.4012,3,-1.661723917154766,-2.018560677233188
ECO-01393,55,Male,USA,54952,5109,9,567.67,Toys & Games,Referral,Debit Card,Tablet,Lost,5.0,27,0,11398,0.281,0.1,0,346,30.0,10,0.55,0.211,1,1,0,1,North America,4598.1,0.2402,0.093,0.9325,0.375,Diamond,High,Boomer (46-55),3-12mo,Bouncer,0.5066,1,1.354980535978377,0.2749314468800374
ECO-01394,40,Male,UAE,50397,2869,10,286.9,Home & Garden,Social Media,Debit Card,Mobile,Loyal,5.0,50,1,3775,0.406,0.007,4,1290,30.0,7,0.608,0.36,2,4,1,1,Middle East,2848.92,0.3157,0.0569,0.875,0.7525,Platinum,High,Gen X (36-45),2-4yr,Bouncer,0.4363,0,0.21938057025942342,1.3450843208150591
ECO-01395,40,Female,Mexico,105790,10963,7,1566.14,Home & Garden,Organic Search,Debit Card,Mobile,Potential Loyalist,4.0,8,0,9016,0.056,0.084,2,1315,30.0,5,0.181,0.508,2,6,1,0,Latin America,8033.69,0.0907,0.1036,0.98,0.4375,Diamond,Premium,Gen X (36-45),2-4yr,Bouncer,0.6579,1,3.7246421348190664,-1.8579600959536806
ECO-01396,20,Female,India,18472,833,5,166.6,Electronics,Social Media,Debit Card,Mobile,Loyal,3.0,32,1,10038,0.376,0.076,1,939,53.0,3,0.666,0.928,1,7,1,1,Asia Pacific,461.82,0.2398,0.0451,0.92,0.7225,Bronze,Low,Gen Z (18-25),2-4yr,Bouncer,0.372,3,-1.46243499300487,-0.7941224864897753
ECO-01397,39,Male,Germany,16957,1066,9,118.44,Sports & Fitness,Paid Ads,UPI,Mobile,Lost,5.0,28,0,8166,0.09,0.234,0,1600,30.0,5,0.237,0.185,2,7,1,1,Europe,816.56,0.1875,0.0629,0.93,0.7375,Bronze,Low,Gen X (36-45),4yr+,Bouncer,0.4046,0,-0.9575971853634713,-0.29063498533457593
ECO-01398,45,Female,France,51122,2842,9,315.78,Electronics,Organic Search,Debit Card,Smart TV,Hibernating,1.0,80,0,1764,0.17,0.191,4,1365,33.0,6,0.499,0.514,3,3,0,0,Europe,459.84,0.1575,0.0556,0.8,0.045,Bronze,High,Gen X (36-45),2-4yr,Bouncer,0.4035,3,-1.5148901548212312,-0.7327189425511127
ECO-01399,36,Female,South Korea,33322,1142,13,87.85,Electronics,Paid Ads,Wallet,Mobile,Hibernating,5.0,146,1,8201,0.199,0.046,1,55,30.0,6,0.485,0.195,3,4,1,1,Asia Pacific,1089.47,0.2514,0.0343,0.635,0.745,Silver,Mid,Gen X (36-45),<3mo,Bouncer,0.3266,2,-0.9068550323412206,1.5531039598973975
ECO-01400,32,Male,Germany,31188,2657,8,332.12,Electronics,Paid Ads,Wallet,Mobile,Lost,5.0,39,0,12442,0.2545,0.091,3,1903,30.0,10,0.569,0.247,2,1,1,1,Europe,2415.21,0.267,0.0852,0.9025,0.775,Platinum,Mid,Millennial (26-35),4yr+,Bouncer,0.429,0,0.03424620021911377,0.3339502757797837
ECO-01401,18,Male,Japan,25345,3295,7,470.71,Electronics,Organic Search,Credit Card,Mobile,Hibernating,5.0,15,0,3127,0.218,0.012,0,640,45.0,6,0.312,0.403,3,5,1,0,Asia Pacific,3255.46,0.1212,0.13,0.9625,0.445,Platinum,Low,Gen Z (18-25),1-2yr,Bouncer,0.4601,0,0.43404455394156516,-1.4790766123500154
ECO-01402,23,Male,Germany,45530,5230,3,1743.33,Books & Media,Organic Search,Credit Card,Desktop,Champion,4.0,134,1,8765,0.674,0.17,6,2152,30.0,7,0.651,0.161,0,3,0,1,Europe,3472.72,0.3585,0.1149,0.665,0.3525,Platinum,High,Gen Z (18-25),4yr+,Bouncer,0.381,2,0.933917514317882,0.2271880062663999
ECO-01403,61,Male,India,24304,2423,7,346.14,Books & Media,Email,Credit Card,Mobile,Potential Loyalist,5.0,51,0,529,0.322,0.072,2,2023,30.0,6,0.807,0.56,2,1,1,1,Asia Pacific,2248.54,0.2597,0.0997,0.8725,0.745,Gold,Low,Senior (56+),4yr+,Bouncer,0.4068,0,-0.06700865039219907,0.04076051355046831
ECO-01404,50,Female,Germany,20077,1345,15,89.67,Fashion,Referral,Wallet,Mobile,New Customer,2.0,22,1,5578,0.204,0.012,2,2103,30.0,4,0.249,0.679,2,5,1,0,Europe,531.54,0.1585,0.067,0.945,0.43,Bronze,Low,Boomer (46-55),4yr+,Bouncer,0.4519,3,-1.7446217523614975,0.6579412293556635
ECO-01405,18,Male,Australia,36884,3497,5,699.4,Toys & Games,Direct,Credit Card,Mobile,Potential Loyalist,4.0,152,1,13191,0.379,0.466,2,1265,71.0,7,0.422,0.327,1,4,1,0,Asia Pacific,1493.92,0.1606,0.0948,0.62,0.4525,Gold,Mid,Gen Z (18-25),2-4yr,Bouncer,0.3336,2,-0.3007735992710758,-1.353956712475787
ECO-01406,32,Male,UK,7197,362,11,32.91,Sports & Fitness,Direct,Debit Card,Mobile,New Customer,3.0,43,0,10130,0.406,0.238,2,291,51.0,4,0.787,0.688,2,4,1,1,Europe,165.51,0.2923,0.0503,0.8925,0.73,Bronze,Low,Millennial (26-35),3-12mo,Bouncer,0.3856,3,-1.7669753474634458,1.2065467907860596
ECO-01407,24,Male,USA,19518,2255,9,250.56,Food & Gourmet,Organic Search,UPI,Mobile,Loyal,5.0,3,0,7249,0.605,0.193,3,529,30.0,9,0.47,0.578,0,3,1,0,North America,1819.78,0.2412,0.1155,0.9925,0.4675,Gold,Low,Gen Z (18-25),1-2yr,Bouncer,0.4562,0,-0.2936915152054755,0.23147863039645308
ECO-01408,29,Female,Canada,45065,2200,11,200.0,Sports & Fitness,Organic Search,Wallet,Mobile,Potential Loyalist,4.0,6,1,345,0.278,0.095,0,1838,30.0,6,0.79,0.127,2,4,0,1,North America,1592.8,0.2453,0.0488,0.985,0.345,Gold,High,Millennial (26-35),4yr+,Bouncer,0.4639,0,-0.6319823752896491,0.7013316335584446
ECO-01409,23,Female,Japan,63886,3644,5,728.8,Beauty & Care,Paid Ads,Debit Card,Tablet,At-Risk,3.0,8,0,13461,0.555,0.034,2,2225,56.0,6,0.503,0.371,1,3,1,1,Asia Pacific,2112.06,0.3021,0.057,0.98,0.745,Gold,Premium,Gen Z (18-25),4yr+,Bouncer,0.4633,3,-0.17650759055170284,-0.18021632338123098
ECO-01410,47,Male,UK,33209,3317,7,473.86,Sports & Fitness,Paid Ads,Credit Card,Mobile,At-Risk,4.0,4,0,1249,0.292,0.01,4,2452,30.0,9,0.152,0.197,0,3,1,1,Europe,2627.06,0.2647,0.0999,0.99,0.7675,Platinum,Mid,Boomer (46-55),4yr+,Bouncer,0.4703,0,0.0792679103759465,-0.04703010627175173
